,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,UTILIZATION_RATIO,PAYMENT_RATIO,CA_TO_PURCHASE_RATIO,AVG_PURCHASE_SIZE,INTEREST_EFFICIENCY,TRANS_PER_MONTH,CASH_ADV_PER_MONTH,PAYMENT_TO_MIN_RATIO,ONEOFF_TO_PURCHASE_RATIO,INSTALLMENT_TO_PURCHASE_RATIO,BALANCE_TO_PAYMENT_RATIO,PURCHASE_DIVERSITY,MONTHLY_SPEND_CONSISTENCY,DEBT_BURDEN_RATIO,CREDIT_UTILIZATION_TREND,CASH_VS_PURCHASE_PREFERENCE,PAYMENT_DISCIPLINE,cluster
5752,644.987222,0.714286,0.0,0.0,0.0,1059.025424,0.0,0.0,0.0,0.142857,3,0,1200.0,148.120171,132.494842,0.0,7,0.5374893516666667,0.22964466504322403,105902.54239999999,0.0,0.10555127894910743,0.0,0.42857142857142855,1.1178472330845088,0.0,0.0,4.354192111207379,0.0,0.0,4.354192111207379,0.38392111904457665,105902.54239999999,0.0,2.0
5753,1474.532261,1.0,106.0,106.0,0.0,36.308611,0.083333,0.083333,0.0,0.083333,2,2,3000.0,349.349174,434.513783,0.0,12,0.4915107536666667,0.23692042150292766,0.34250175455145737,52.736318407960205,-0.2437451635376262,0.16666666666666666,0.16666666666666666,0.8039817097882535,0.9999056692764833,0.0,4.220677087472161,10600.0,8.825978351373855,4.220677087472161,0.4915107536666667,0.34250175455145737,-0.0,2.0
5754,6241.937842,1.0,0.0,0.0,0.0,11071.93364,0.0,0.0,0.0,0.333333,4,0,12000.0,12181.03139,1475.203723,0.090909,12,0.5201614868333334,1.9514792014181652,1107193.3639999998,0.0,0.8788934643789106,0.0,0.3333333333333333,8.257129933165622,0.0,0.0,0.5124305584516202,0.0,0.0,0.5124305584516202,0.5201614868333334,1107193.3639999998,0.07989932595322238,2.0
5755,11.566281,1.0,148.56,0.0,148.56,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,128.994977,139.382867,0.090909,12,0.007710854,11.143041275518451,0.0,12.36969192339717,-0.08044565598426501,1.0,0.0,0.9254058674322267,0.0,0.9999326916604968,0.08965763390663602,0.0,12.36969192339717,0.08965763390663602,0.007710854,0.0,-0.007313234139873548,1.0
5756,741.05358,1.0,0.0,0.0,0.0,37.527333,0.0,0.0,0.0,0.083333,1,0,1200.0,1267.067064,231.513272,0.0,12,0.61754465,1.7097953511627169,3752.7333,0.0,0.817285563303354,0.0,0.08333333333333333,5.472741694839213,0.0,0.0,0.5848528089211786,0.0,0.0,0.5848528089211786,0.61754465,3752.7333,0.0,1.0
5757,48.660932,1.0,651.08,100.0,551.08,0.0,1.0,0.083333,1.0,0.0,0,17,3500.0,706.145992,174.363145,0.916667,12,0.01390312342857143,14.508577563297944,0.0,38.27630805408583,0.7530812639482637,1.4166666666666667,0.0,4.049625829711335,0.15358859758251547,0.8463960435577262,0.06890960715660117,0.181458563936925,54.21149042464613,0.06890960715660117,0.01390312342857143,0.0,0.6903247429796631,1.0
5758,1139.691004,1.0,117.0,117.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,492.089429,437.099794,0.0,12,0.9497425033333333,0.43177063745045186,0.0,115.84158415841584,0.11176528920540574,0.08333333333333333,0.0,1.125779920181793,0.9999145372190411,0.0,2.31597709088177,11700.0,9.74188176519567,2.31597709088177,0.9497425033333333,0.0,0.0,0.0
5759,1207.465786,1.0,125.0,25.0,100.0,0.0,0.333333,0.083333,0.166667,0.0,0,4,1800.0,1872.705924,458.501302,0.090909,12,0.6708143255555555,1.5509262758831008,0.0,31.17206982543641,0.7551677239863103,0.3333333333333333,0.0,4.084317912843946,0.1999840012798976,0.7999360051195904,0.6447671910755857,0.24997500249975002,10.407993338884264,0.6447671910755857,0.6708143255555555,0.0,0.06865154261987148,2.0
5760,3160.087236,1.0,0.0,0.0,0.0,757.003109,0.0,0.0,0.0,0.083333,1,0,8000.0,744.90895,715.509134,0.0,12,0.3950109045,0.23572342696103038,75700.3109,0.0,0.03948055825402208,0.0,0.08333333333333333,1.0410748149189257,0.0,0.0,4.242189349592999,0.0,0.0,4.242189349592999,0.3950109045,75700.3109,0.0,1.0
5761,1184.723988,0.636364,373.44,373.44,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,12000.0,6674.591055,384.155979,0.0,12,0.098726999,5.633830988733313,0.0,369.74257425742576,0.9424451025859852,0.08333333333333333,0.0,17.374237751021674,0.9999732226536351,0.0,0.17749734826660737,37344.0,31.094088259783515,0.17749734826660737,0.06282630799163601,0.0,0.0,0.0
5762,561.346036,1.0,4430.12,2992.49,1437.63,80.614627,1.0,1.0,0.75,0.083333,1,68,4500.0,3750.631255,183.469161,0.083333,12,0.12474356355555556,6.68137690604613,0.01819689873660592,65.13924422878988,0.9510832552285783,5.666666666666667,0.08333333333333333,20.441728829357356,0.6754858209578499,0.32451192177204735,0.1496666830643071,2.0815294510447675,368.8692756036636,0.1496666830643071,0.12474356355555556,0.01819689873660592,0.07925662090796312,3.0
5763,0.0,0.0,1021.56,0.0,1021.56,0.0,1.0,0.0,1.0,0.0,0,36,3000.0,0.0,201.31752740000002,0.0,12,0.0,0.0,0.0,28.36878644820883,-20130.75274,3.0,0.0,0.0,0.0,0.9999902111455896,0.0,0.0,85.05911740216486,0.0,0.0,0.0,-0.0,1.0
5764,3200.184366,1.0,0.0,0.0,0.0,2139.707578,0.0,0.0,0.0,0.083333,1,0,5000.0,780.190463,920.718093,0.0,12,0.6400368732,0.24379471174908005,213970.7578,0.0,-0.18010452013792255,0.0,0.08333333333333333,0.8473625046650989,0.0,0.0,4.101746304654526,0.0,0.0,4.101746304654526,0.6400368732,213970.7578,-0.0,1.0
5765,408.724408,1.0,89.39,89.39,0.0,108.912198,0.083333,0.083333,0.0,0.083333,1,1,3000.0,166.426897,211.611083,0.0,12,0.13624146933333334,0.40717613624542226,1.2182572483221477,88.5049504950495,-0.27141929953188226,0.08333333333333333,0.08333333333333333,0.7864381688283866,0.9998881431767337,0.0,2.4557319642891446,8939.0,7.442964196502914,2.4557319642891446,0.13624146933333334,1.2182572483221477,-0.0,0.0
5766,18.98265,0.272727,327.37,0.0,327.37,0.0,0.333333,0.0,0.333333,0.0,0,11,6500.0,1430.996352,137.788624,1.0,12,0.0029204076923076924,75.34474399307099,0.0,29.733878292461398,0.9037120807972486,0.9166666666666666,0.0,10.384692607670742,0.0,0.9999694544565948,0.013265245100742921,0.0,27.258118234804332,0.013265245100742921,0.0007964740287,0.0,0.9037120807972486,1.0
5767,986.828539,1.0,417.25,394.76,22.49,778.725777,0.333333,0.333333,0.083333,0.083333,1,7,1200.0,1706.126097,398.734242,0.0,12,0.8223571158333333,1.7288806928120997,1.8662842759909888,59.52211126961484,0.7662940004017745,0.5833333333333334,0.08333333333333333,4.278747922333635,0.9460767866558021,0.05389924747160044,0.5783996603408127,17.544888888888888,34.74188176519567,0.5783996603408127,0.8223571158333333,1.8662842759909888,0.0,2.0
5768,3144.690403,1.0,865.94,865.94,0.0,0.0,0.25,0.25,0.0,0.0,0,4,3500.0,1018.210531,977.712784,0.0,12,0.8984829722857143,0.3237861800852766,0.0,215.94513715710727,0.03978288176945033,0.3333333333333333,0.0,1.0414102521313444,0.9999884519891449,0.0,3.088417790899956,86594.0,72.10158201498751,3.088417790899956,0.8984829722857143,0.0,0.0,2.0
5769,202.08047,1.0,190.96,0.0,190.96,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,156.408373,173.016455,0.083333,12,0.20208046999999998,0.7739522452493679,0.0,63.441860465116285,-0.1061133783817072,0.25,0.0,0.9039564094403946,0.0,0.999947635754307,1.2919228484750955,0.0,15.900083263946712,1.2919228484750955,0.20208046999999998,0.0,-0.008842746160682806,1.0
5770,371.896615,1.0,332.0,0.0,332.0,850.393519,1.0,0.0,1.0,0.2,5,10,2500.0,1756.127984,126.406004,0.111111,10,0.148758646,4.721959527393725,2.5613491129785246,33.166833166833165,0.9280204601508124,1.0,0.5,13.891658717514911,0.0,0.9999698804252884,0.21176958666591886,0.0,33.166833166833165,0.21176958666591886,0.148758646,2.5613491129785246,0.10311328134781692,2.0
5771,4450.957226,1.0,8445.96,1987.85,6458.11,0.0,1.0,0.75,1.0,0.0,0,224,6500.0,4792.662317,1124.614121,0.0,12,0.6847626501538462,1.0767687277057474,0.0,37.70349537967055,0.7653471703018582,18.666666666666668,0.0,4.261568134194412,0.23536076969252792,0.7646380463108441,0.9287005101959697,0.3078062965692802,703.2439633638634,0.9287005101959697,0.6847626501538462,0.0,0.0,1.0
5772,2754.041187,1.0,132.0,41.0,91.0,2959.646926,0.25,0.083333,0.083333,0.583333,30,3,5000.0,635.462392,849.355936,0.0,12,0.5508082374,0.23073732071487457,22.4198691462768,43.85382059800665,-0.33657409305674446,0.25,2.5,0.7481609104700426,0.310582531626392,0.689341716536626,4.333848679613449,0.4504999450609823,10.990840965861782,4.333848679613449,0.5508082374,22.4198691462768,-0.0,2.0
5773,17.245539,0.636364,19.5,0.0,19.5,0.0,0.083333,0.0,0.083333,0.0,0,1,1500.0,95.789433,119.880198,0.0,12,0.011497026,5.551228101307064,0.0,19.306930693069308,-0.2513664668558109,0.08333333333333333,0.0,0.798976351678058,0.0,0.9994874423372628,0.18001713016401671,0.0,1.6236469608659452,0.18001713016401671,0.0073162934534640005,0.0,-0.0,3.0
5774,4940.113918,1.0,814.66,814.66,0.0,908.434086,0.583333,0.583333,0.0,0.083333,1,8,10000.0,1904.849069,1428.029439,0.0,12,0.4940113918,0.38558730522111573,1.1150945609878846,101.70536828963795,0.2503227864780164,0.6666666666666666,0.08333333333333333,1.3338910796006385,0.9999877250911412,0.0,2.593427513035611,81466.0,67.83180682764363,2.593427513035611,0.4940113918,1.1150945609878846,0.0,0.0
5775,1826.387864,1.0,0.0,0.0,0.0,89.176017,0.0,0.0,0.0,0.166667,2,0,2000.0,367.804353,4653.581451,0.0,12,0.913193932,0.2013823823657297,8917.6017,0.0,-11.651984385720805,0.0,0.16666666666666666,0.0790366659541983,0.0,0.0,4.965515481120988,0.0,0.0,4.965515481120988,0.913193932,8917.6017,-0.0,2.0
5776,793.213204,1.0,1011.16,488.99,522.17,0.0,0.833333,0.333333,0.5,0.0,0,19,1000.0,842.847535,307.591569,0.0,12,0.7932132040000001,1.062560362265953,0.0,53.190952130457646,0.6350610201283897,1.5833333333333333,0.0,2.7400625352466914,0.48358831848254996,0.5164017919835437,0.9410999736746734,0.9364395419204107,84.19317235636969,0.9410999736746734,0.7932132040000001,0.0,0.0,2.0
5777,983.363407,1.0,275.06,0.0,275.06,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,587.715737,316.239935,0.0,12,0.983363407,0.5976526646098331,0.0,45.76705490848586,0.4619260054626466,0.5,0.0,1.858390064175033,0.0,0.9999636456174792,1.6731671681071882,0.0,22.902581182348044,1.6731671681071882,0.983363407,0.0,0.0,1.0
5778,473.807764,0.818182,546.94,0.0,546.94,0.0,1.0,0.0,1.0,0.0,0,19,7000.0,1612.129418,121.996148,0.0,12,0.06768682342857144,3.4024250260064117,0.0,28.771173066806945,0.9243265522585218,1.5833333333333333,0.0,13.213509683134983,0.0,0.9999817167931255,0.2938999932076594,0.0,45.54038301415488,0.2938999932076594,0.055380140566435435,0.0,0.0,2.0
5779,4060.33426,1.0,1007.27,1007.27,0.0,2779.207967,0.833333,0.833333,0.0,0.75,23,23,9500.0,1348.99396,1492.995627,0.0,12,0.4274036063157895,0.3322363508162236,2.759121562028433,43.77531508039982,-0.10673924708123161,1.9166666666666667,1.9166666666666667,0.9035424486045825,0.9999900722738464,0.0,3.0098757160060523,100727.0,83.86927560366361,3.0098757160060523,0.4274036063157895,2.759121562028433,-0.0,2.0
5780,3007.035526,1.0,209.02,209.02,0.0,2484.069695,0.25,0.25,0.0,0.75,24,4,6000.0,1285.267277,688.582671,0.0,12,0.5011725876666667,0.42741862931143393,11.88379512510166,52.12468827930175,0.4642536024543753,0.3333333333333333,2.0,1.8665131523016165,0.9999521599770368,0.0,2.339600629226716,20902.0,17.40383014154871,2.339600629226716,0.5011725876666667,11.88379512510166,0.0,2.0
5781,51.640761,1.0,453.24,0.0,453.24,0.0,1.0,0.0,1.0,0.0,0,12,5000.0,507.364658,170.772711,0.363636,12,0.0103281522,9.822985144400874,0.0,37.73855120732723,0.6634189187273125,1.0,0.0,2.970819792174397,0.0,0.9999779371207943,0.10178033172480601,0.0,37.73855120732723,0.10178033172480601,0.0103281522,0.0,0.24124300193032502,1.0
5782,1.864427,0.090909,0.0,0.0,0.0,93.468447,0.0,0.0,0.0,0.083333,1,0,1800.0,0.0,506.46595400000007,0.0,12,0.0010357927777777777,0.0,9346.8447,0.0,-50645.595400000006,0.0,0.08333333333333333,0.0,0.0,0.0,186.4427,0.0,0.0,186.4427,9.4162885635e-05,9346.8447,-0.0,3.0
5783,57.657781,0.818182,587.25,0.0,587.25,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,779.274805,138.599057,0.857143,12,0.057657781,13.513174800327414,0.0,65.17758046614873,0.822145823823679,0.75,0.0,5.62210595661148,0.0,0.99998297176719,0.07398807294850308,0.0,48.89675270607827,0.07398807294850308,0.047174558574141996,0.0,0.7046965378696997,2.0
5784,1876.872139,1.0,0.0,0.0,0.0,741.088191,0.0,0.0,0.0,0.083333,1,0,2300.0,940.91574,583.146807,0.0,12,0.8160313647826087,0.5013185007457732,74108.81910000001,0.0,0.3802414131002517,0.0,0.08333333333333333,1.6134866792354876,0.0,0.0,1.9947080404028483,0.0,0.0,1.9947080404028483,0.8160313647826087,74108.81910000001,0.0,1.0
5785,1496.172117,1.0,0.0,0.0,0.0,1357.679075,0.0,0.0,0.0,0.25,4,0,6500.0,368.342402,318.402704,0.0,12,0.2301803256923077,0.24618821319597417,135767.9075,0.0,0.1356030196322704,0.0,0.3333333333333333,1.1568081215754507,0.0,0.0,4.061795467808569,0.0,0.0,4.061795467808569,0.2301803256923077,135767.9075,0.0,1.0
5786,3120.25648,1.0,339.96,0.0,339.96,3585.834892,1.0,0.0,1.0,0.25,3,12,8000.0,861.174315,893.770943,0.0,12,0.39003206,0.27599383594955,10.547503873871225,28.30641132389675,-0.037839318984809855,1.0,0.25,0.9635183226322157,0.0,0.9999705856399095,3.623215641125559,0.0,28.30641132389675,3.623215641125559,0.39003206,10.547503873871225,-0.0,2.0
5787,0.0,0.0,102.72,0.0,102.72,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,0.0,1246.3128608,0.0,12,0.0,0.0,0.0,8.552872606161532,-124630.28607999999,1.0,0.0,0.0,0.0,0.999902657451572,0.0,0.0,8.552872606161532,0.0,0.0,0.0,-0.0,1.0
5788,4646.574386,1.0,773.22,760.16,13.06,0.0,0.833333,0.833333,0.083333,0.0,0,16,4900.0,1379.043262,2171.800125,0.0,12,0.9482804869387755,0.29678644514775415,0.0,48.29606495940037,-0.5748486188635695,1.3333333333333333,0.0,0.6349741379900785,0.9830968793243924,0.016890187913040106,3.369394434600163,58.16067329762815,64.38134887593672,3.369394434600163,0.9482804869387755,0.0,-0.0,1.0
5789,6223.173969,1.0,0.0,0.0,0.0,3607.876623,0.0,0.0,0.0,0.25,5,0,7500.0,1373.795303,1450.180855,0.0,12,0.8297565292000001,0.22075440961465814,360787.6623,0.0,-0.05559416012823459,0.0,0.4166666666666667,0.9473203463277943,0.0,0.0,4.5298805845416075,0.0,0.0,4.5298805845416075,0.8297565292000001,360787.6623,-0.0,2.0
5790,269.816561,0.636364,1965.95,1965.95,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,5500.0,0.0,1134.3907484000001,0.0,12,0.049057556545454545,0.0,0.0,978.084577114428,-113438.07484000002,0.16666666666666666,0.0,0.0,0.9999949134265194,0.0,26981.656099999997,196595.0,163.69275603663615,26981.656099999997,0.03121846291349164,0.0,-0.0,0.0
5791,1851.622011,1.0,200.0,200.0,0.0,152.692363,0.083333,0.083333,0.0,0.083333,1,1,2000.0,712.34021,798.280589,0.0,12,0.9258110055,0.3847093838128725,0.7634236438178091,198.01980198019803,-0.12062940081115436,0.08333333333333333,0.08333333333333333,0.8923319650959833,0.9999500024998751,0.0,2.5993141926637464,20000.0,16.65278934221482,2.5993141926637464,0.9258110055,0.7634236438178091,-0.0,2.0
5792,10.334498,0.272727,62.36,62.36,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,232.96458,119.309297,0.0,12,0.005741387777777778,22.520626907173263,0.0,61.742574257425744,0.487887060468142,0.08333333333333333,0.0,1.9524468033029059,0.9998396665063332,0.0,0.04435890816929469,6236.0,5.192339716902581,0.04435890816929469,0.00156583146447,0.0,0.0,0.0
5793,434.729411,0.545455,1486.5,594.6,891.9,392.060381,0.333333,0.083333,0.25,0.083333,3,4,3700.0,7228.69205,324.522761,0.0,12,0.11749443540540541,16.62764374955644,0.26374553887965774,370.6982543640898,0.9551063581324396,0.3333333333333333,0.25,22.27415200772288,0.3999973091334737,0.5999959637002106,0.060139345624295036,0.6666591920709489,123.77185678601165,0.060139345624295036,0.0640879272640554,0.26374553887965774,0.0,2.0
5794,5938.788939,1.0,3394.94,1705.78,1689.16,0.0,1.0,0.833333,0.916667,0.0,0,59,12000.0,1367.537734,1374.956496,0.0,12,0.49489907825,0.2302717684243191,0.0,57.53160481274361,-0.005417552759441779,4.916666666666667,0.0,0.9945971323507798,0.5024462805048675,0.4975507739436516,4.342655683125135,1.009833231705512,282.67610324729395,4.342655683125135,0.49489907825,0.0,-0.0,2.0
5795,766.491179,1.0,799.92,0.0,799.92,0.0,1.0,0.0,1.0,0.0,0,24,5200.0,1351.417476,250.54894,0.0,12,0.1474021498076923,1.763099018012078,0.0,33.31611828404831,0.8146042281591144,2.0,0.0,5.393611084082652,0.0,0.9999874989061543,0.567171522417678,0.0,66.60449625312239,0.567171522417678,0.1474021498076923,0.0,0.0,1.0
5796,4735.107991,1.0,0.0,0.0,0.0,2934.049373,0.0,0.0,0.0,0.333333,10,0,6000.0,1141.819186,1469.022473,0.0,12,0.7891846651666666,0.24113848655307984,293404.9373,0.0,-0.28655186871357485,0.0,0.8333333333333334,0.7772593233886941,0.0,0.0,4.146949516667899,0.0,0.0,4.146949516667899,0.7891846651666666,293404.9373,-0.0,2.0
5797,1530.29332,0.8,256.69,256.69,0.0,3271.076793,0.1,0.1,0.0,0.4,4,3,4000.0,441.551162,454.65029,0.0,10,0.38257333,0.28853832846680355,12.742800128554734,85.27906976744187,-0.029642842546917736,0.3,0.4,0.9711672026602544,0.9999610440202571,0.0,3.46564293170331,25669.0,25.643356643356643,3.46564293170331,0.30605866400000004,12.742800128554734,-0.0,1.0
5798,261.946133,0.909091,1215.64,145.0,1070.64,0.0,0.5,0.166667,0.416667,0.0,0,15,6500.0,573.280563,285.852332,0.0,12,0.040299405076923075,2.1884601686344185,0.0,80.98867421718855,0.5013831546360201,1.25,0.0,2.005442826234273,0.11927775264261917,0.8807140213054745,0.456916875849568,0.13543174706953717,101.21898417985014,0.456916875849568,0.03663582646078507,0.0,0.0,3.0
5799,0.288293,0.090909,0.0,0.0,0.0,606.18161,0.0,0.0,0.0,0.083333,1,0,2000.0,3630.305137,82.240686,0.0,12,0.0001441465,12170.265936512085,60618.161,0.0,0.9773461303230105,0.0,0.08333333333333333,44.13708035213226,0.0,0.0,7.941266504985516e-05,0.0,0.0,7.941266504985516e-05,1.31042141685e-05,60618.161,0.0,1.0
5800,1922.172543,1.0,0.0,0.0,0.0,1810.839188,0.0,0.0,0.0,0.166667,5,0,2000.0,481.087934,655.365553,0.0,12,0.9610862714999999,0.2502821263006341,181083.91879999998,0.0,-0.3622289905738818,0.0,0.4166666666666667,0.7340645097269901,0.0,0.0,3.995387232321808,0.0,0.0,3.995387232321808,0.9610862714999999,181083.91879999998,-0.0,1.0
5801,1101.328772,0.727273,0.0,0.0,0.0,3061.014837,0.0,0.0,0.0,0.333333,12,0,3000.0,649.339928,432.288614,0.0,12,0.3671095906666667,0.5895914540635094,306101.4837,0.0,0.3342747948991841,0.0,1.0,1.5020634047186652,0.0,0.0,1.6960481929860167,0.0,0.0,1.6960481929860167,0.2669888933329187,306101.4837,0.0,2.0
5802,1459.534846,1.0,0.0,0.0,0.0,1275.554446,0.0,0.0,0.0,0.25,6,0,5500.0,827.318305,334.942449,0.0,12,0.265369972,0.5668330831130899,127555.4446,0.0,0.59515171066219,0.0,0.5,2.4699574744712494,0.0,0.0,1.764154371582875,0.0,0.0,1.764154371582875,0.265369972,127555.4446,0.0,2.0
5803,2882.431664,1.0,0.0,0.0,0.0,130.714887,0.0,0.0,0.0,0.166667,2,0,3000.0,608.839527,1240.347359,0.0,12,0.9608105546666668,0.21122353822595866,13071.4887,0.0,-1.037198526065374,0.0,0.16666666666666666,0.4908581567902803,0.0,0.0,4.734226662214358,0.0,0.0,4.734226662214358,0.9608105546666668,13071.4887,-0.0,1.0
5804,396.890847,1.0,3943.97,3159.53,784.44,0.0,1.0,1.0,1.0,0.0,0,43,7500.0,3578.14443,179.793545,0.583333,12,0.0529187796,9.015209861721459,0.0,91.69890723087654,0.9497524356431983,3.5833333333333335,0.0,19.90029968541499,0.801101932565581,0.1988955319246041,0.11092054710450269,4.027700936962203,328.3905079100749,0.11092054710450269,0.0529187796,0.0,0.5540219375410538,3.0
5805,866.363389,1.0,4127.83,0.0,4127.83,0.0,0.75,0.0,0.75,0.0,0,15,7500.0,4774.49325,4419.482273,0.166667,12,0.11551511853333334,5.510895545292424,0.0,275.00532978014655,0.07435767836161822,1.25,0.0,1.0803261902207202,0.0,0.9999975774254816,0.18145623610163003,0.0,343.69941715237303,0.18145623610163003,0.11551511853333334,0.0,0.012392971179495824,2.0
5806,434.932876,1.0,933.8,0.0,933.8,0.0,1.0,0.0,1.0,0.0,0,39,2700.0,253.085801,168.730445,0.083333,12,0.1610862503703704,0.5818828516690085,0.0,23.937451935401178,0.3333336849788353,3.25,0.0,1.4998526346188077,0.0,0.9999892911834314,1.718451567673381,0.0,77.751873438801,1.718451567673381,0.1610862503703704,0.0,0.027777695970341285,2.0
5807,3830.916541,1.0,4065.66,1681.51,2384.15,2411.584248,1.0,0.333333,1.0,0.333333,5,36,5000.0,3811.271434,1169.995934,0.0,12,0.7661833082,0.9948693594644419,0.5931578923031137,112.90363787836712,0.6930177017203185,3.0,0.4166666666666667,3.257480430864208,0.413587428394336,0.5864101119864623,1.005151838650601,0.7052840413395073,338.52289758534556,1.005151838650601,0.7661833082,0.5931578923031137,0.0,1.0
5808,36.412211,0.545455,343.56,0.0,343.56,0.0,0.454545,0.0,0.363636,0.0,0,7,2000.0,349.484812,133.622458,0.0,11,0.0182061055,9.595376074231188,0.0,49.00998573466477,0.6176696951942164,0.6363636363636364,0.0,2.6152689042058928,0.0,0.9999708938498705,0.10418526899334918,0.0,31.204359673024523,0.10418526899334918,0.0099306112755025,0.0,0.0,1.0
5809,69.722927,0.818182,947.72,0.0,947.72,0.0,0.75,0.0,0.666667,0.0,0,12,1200.0,769.133717,127.904622,0.666667,12,0.058102439166666665,11.029706482849917,0.0,78.91090757701916,0.8337051721635529,1.0,0.0,6.012867840863416,0.0,0.9999894484716111,0.09065006377735255,0.0,78.91090757701916,0.09065006377735255,0.047538369882261663,0.0,0.5558037260107593,1.0
5810,45.160837,0.727273,0.0,0.0,0.0,79.46115,0.0,0.0,0.0,0.083333,1,0,6500.0,486.597254,89.975046,0.0,12,0.006947821076923077,10.772376301107727,7946.115,0.0,0.815097195406791,0.0,0.08333333333333333,5.407534647479093,0.0,0.0,0.09280757043543786,0.0,0.0,0.09280757043543786,0.0050529626780770765,7946.115,0.0,2.0
5811,1295.733461,1.0,705.84,620.0,85.84,0.0,0.416667,0.083333,0.416667,0.0,0,8,1500.0,417.88231,571.226809,0.0,12,0.8638223073333333,0.3225038926127369,0.0,88.11985018726593,-0.3669234760505642,0.6666666666666666,0.0,0.7315395356464153,0.8783735921229723,0.12161224056102571,3.100639638475281,7.22189866045428,58.77102414654455,3.100639638475281,0.8638223073333333,0.0,-0.0,1.0
5812,2421.144942,1.0,2685.48,945.1,1740.38,92.6579,1.0,0.5,0.916667,0.166667,3,42,4500.0,2010.800224,576.081228,0.0,12,0.5380322093333333,0.8305128222562139,0.034503163296083765,63.92477981432992,0.7135079078452109,3.5,0.25,3.490419791637584,0.3519283259293462,0.6480679503554286,1.2040643682344834,0.5430392038566069,223.6036636136553,1.2040643682344834,0.5380322093333333,0.034503163296083765,0.0,1.0
5813,212.306148,0.181818,0.7,0.7,0.0,1922.5936,0.083333,0.083333,0.0,0.166667,3,1,3500.0,0.0,543.0503774000001,0.0,12,0.06065889942857143,0.0,2707.878309859155,0.693069306930693,-54304.03774000001,0.08333333333333333,0.25,0.0,0.9859154929577465,0.0,21230.6148,70.0,0.058284762697751874,21230.6148,0.011028879776304,2707.878309859155,-0.0,0.0
5814,2716.981814,1.0,0.0,0.0,0.0,1486.243293,0.0,0.0,0.0,0.416667,5,0,8000.0,648.230914,651.277648,0.0,12,0.33962272675000005,0.2385840511774173,148624.32929999998,0.0,-0.00468457626542218,0.0,0.4166666666666667,0.9953066298594995,0.0,0.0,4.191314919070351,0.0,0.0,4.191314919070351,0.33962272675000005,148624.32929999998,-0.0,2.0
5815,2837.833628,1.0,5541.87,1630.6,3911.27,855.232779,1.0,0.333333,1.0,0.166667,2,49,6500.0,3909.7339,707.239263,0.0,12,0.4365897889230769,1.3777129442313303,0.1543217787104737,113.07631095694757,0.8191085449356414,4.083333333333333,0.16666666666666666,5.528084799149519,0.2942322821858286,0.7057659133723574,0.7258361930048666,0.4168967703667341,461.4379683597002,0.7258361930048666,0.4365897889230769,0.1543217787104737,0.0,2.0
5816,7.310526,0.727273,70.0,0.0,70.0,0.0,0.666667,0.0,0.583333,0.0,0,8,5000.0,98.099008,51.285181,0.454545,12,0.0014621052,13.40054089009451,0.0,8.739076154806492,0.4772632804522904,0.6666666666666666,0.0,1.9124410146832311,0.0,0.999857163262391,0.07451431982677881,0.0,5.828476269775187,0.07451431982677881,0.0010633496351196,0.0,0.2169376378131863,1.0
5817,4322.806448,1.0,220.5,0.0,220.5,3767.104707,0.416667,0.0,0.416667,0.916667,25,11,11000.0,1170.484558,1025.146444,0.0,12,0.3929824043636364,0.27076897020264135,17.083600321980864,20.02724795640327,0.12417666789357262,0.9166666666666666,2.0833333333333335,1.1417618889785763,0.0,0.99995465058274,3.6931452764601405,0.0,18.35970024979184,3.6931452764601405,0.3929824043636364,17.083600321980864,0.0,2.0
5818,1105.969915,1.0,0.0,0.0,0.0,291.608512,0.0,0.0,0.0,0.416667,7,0,1200.0,366.079307,463.040434,0.0,12,0.9216415958333333,0.3309999594341639,29160.8512,0.0,-0.26482916912948795,0.0,0.5833333333333334,0.7905819325935455,0.0,0.0,3.021038565871032,0.0,0.0,3.021038565871032,0.9216415958333333,29160.8512,-0.0,2.0
5819,994.231031,1.0,487.6,0.0,487.6,38.690552,0.75,0.0,0.75,0.083333,1,9,1000.0,755.610568,801.233778,0.0,12,0.994231031,0.7599873113665533,0.07934733085867804,54.117647058823536,-0.060365230820450755,0.75,0.08333333333333333,0.9430470335583685,0.0,0.9999794918069769,1.315780794098236,0.0,40.599500416319735,1.315780794098236,0.994231031,0.07934733085867804,-0.0,3.0
